,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,[BLASTED],Pver_g8919.t1,XP_027057566.1,1492,1,0,99.52,,,,,,,,
TRUE,[BLASTED],Pver_g8920.t1,XP_027057587.1,190,1,9.20E-101,98.92,,,,,,,,
TRUE,[BLASTED],Pver_g8921.t1,KXJ10014.1,1008,1,2.40E-115,53.09,,,,,,,,
TRUE,[BLASTED],Pver_g8922.t1,XP_027056988.1,265,1,1.20E-34,96.3,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8923.t1,RMX57438.1,235,1,2.70E-126,98.69,3,P:GO:0035556; P:GO:0050790; F:GO:0005096,P:intracellular signal transduction; P:regulation of catalytic activity; F:GTPase activator activity,,,,,
TRUE,[BLASTED],Pver_g8924.t1,XP_027057587.1,317,1,4.50E-177,99.05,,,,,,,,
TRUE,[BLASTED],Pver_g8925.t1,XP_027057586.1,477,1,4.40E-269,97.48,,,,,,,,
TRUE,[BLASTED],Pver_g8926.t1,XP_027057591.1,884,1,0,98.7,,,,,,,,
TRUE,[BLASTED],Pver_g8927.t1,XP_027057557.1,547,1,0,98.9,,,,,,,,
TRUE,[BLASTED],Pver_g8928.t1,XP_027057558.1,426,1,1.70E-224,94.82,,,,,,,,
TRUE,[BLASTED],Pver_g8929.t2,XP_027057567.1,366,1,8.80E-193,95.62,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8930.t1,RMX57446.1,292,1,9.60E-158,97.24,2,F:GO:0016740; F:GO:0070403,F:transferase activity; F:NAD+ binding,EC:2,Transferases,,,
TRUE,[BLASTED],Pver_g8931.t1,XP_027057537.1,1095,1,0,98.54,,,,,,,,
TRUE,[BLASTED],Pver_g8932.t1,XP_027057538.1,351,1,2.00E-194,98.57,,,,,,,,
TRUE,[BLASTED],Pver_g8933.t1,XP_027057563.1,551,1,0,99.64,,,,,,,,
TRUE,[BLASTED],Pver_g8934.t1,XP_027057565.1,331,1,2.00E-183,100,,,,,,,,
TRUE,[BLASTED],Pver_g8935.t1,XP_027057599.1,555,1,0,99.1,,,,,,,,
TRUE,[BLASTED],Pver_g8936.t1,PFX33090.1,218,1,2.80E-45,81.2,,,,,,,,
TRUE,[BLASTED],Pver_g8937.t1,XP_029180310.1,342,1,4.00E-171,89.71,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8938.t1,RMX54746.1,380,1,7.30E-174,90.14,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g8939.t1,RMX54746.1,614,1,1.50E-240,69.64,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g8940.t1,XP_022777973.1,334,1,3.10E-128,72.89,,,,,,,,
TRUE,[BLASTED],Pver_g8941.t1,XP_027051322.1,346,1,3.70E-193,96.23,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8942.t1,RMX39840.1,667,1,0,96.1,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g8943.t1,XP_027051334.1,654,1,0,99.54,,,,,,,,
TRUE,[BLASTED],Pver_g8944.t1,XP_027051319.1,356,1,1.20E-197,98.59,,,,,,,,
TRUE,[BLASTED],Pver_g8945.t2,XP_027051329.1,489,1,9.20E-246,98.65,,,,,,,,
TRUE,[BLASTED],Pver_g8946.t1,XP_027051310.1,165,1,3.60E-85,98.17,,,,,,,,
TRUE,[BLASTED],Pver_g8947.t1,XP_027051309.1,325,1,1.40E-189,99.07,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8948.t1,RMX39842.1,149,1,5.60E-69,99.25,3,F:GO:0046872; F:GO:0051536; F:GO:0097573,F:metal ion binding; F:iron-sulfur cluster binding; F:glutathione oxidoreductase activity,EC:1.8,Acting on a sulfur group of donors,,,
TRUE,[BLASTED],Pver_g8949.t1,XP_027051315.1,674,1,0,95.5,,,,,,,,
TRUE,[BLASTED],Pver_g8950.t1,XP_022784398.1,272,1,2.90E-124,85.93,,,,,,,,
TRUE,[BLASTED],Pver_g8951.t1,XP_027051327.1,1297,1,0,91.36,,,,,,,,
TRUE,[BLASTED],Pver_g8952.t2,XP_027051301.1,298,1,4.30E-89,91.79,,,,,,,,
TRUE,[BLASTED],Pver_g8953.t2,XP_027051300.1,1314,1,0,98.2,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g8954.t1,RMX39860.1,709,1,5.20E-250,68.11,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g8955.t1,XP_027051290.1,230,1,4.80E-112,96.3,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8956.t1,RMX39860.1,310,1,1.60E-142,83.23,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g8957.t1,RMX39860.1,1807,1,0,58.18,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g8958.t1,XP_027051292.1,387,1,1.90E-206,92.8,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g8959.t1,RMX39862.1,446,1,1.20E-132,45.94,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g8960.t1,XP_027051311.1,920,1,0,99.89,,,,,,,,
TRUE,[BLASTED],Pver_g8961.t1,XP_027051330.1,912,1,0,83.3,,,,,,,,
TRUE,[BLASTED],Pver_g8962.t1,XP_027051333.1,148,1,3.60E-76,100,,,,,,,,
TRUE,[BLASTED],Pver_g8963.t1,XP_027051313.1,313,1,1.90E-175,98.39,,,,,,,,
TRUE,[BLASTED],Pver_g8964.t1,XP_027051312.1,659,1,0,98.18,,,,,,,,
TRUE,[BLASTED],Pver_g8965.t1,XP_027051314.1,787,1,0,97.84,,,,,,,,
TRUE,[BLASTED],Pver_g8966.t1,XP_027051316.1,847,1,0,99.53,,,,,,,,
TRUE,[BLASTED],Pver_g8967.t1,XP_027051332.1,204,1,1.10E-88,100,,,,,,,,
TRUE,[BLASTED],Pver_g8968.t1,XP_027051297.1,1072,1,0,99.91,,,,,,,,
TRUE,[BLASTED],Pver_g8969.t1,XP_027051298.1,590,1,2.50E-213,99.32,,,,,,,,
TRUE,[BLASTED],Pver_g8970.t1,RMX39867.1,106,1,4.50E-49,100,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g8971.t1,RMX39866.1,286,1,9.60E-94,76.31,1,F:GO:0008080,F:N-acetyltransferase activity,,,,,
TRUE,[BLASTED],Pver_g8972.t1,XP_022784295.1,440,1,6.20E-225,89.07,,,,,,,,
TRUE,[BLASTED],Pver_g8973.t1,XP_027051307.1,188,1,3.00E-96,100,,,,,,,,
TRUE,[BLASTED],Pver_g8974.t1,XP_027051306.1,477,1,6.80E-270,98.95,,,,,,,,
TRUE,[BLASTED],Pver_g8975.t1,XP_027051305.1,408,1,2.80E-232,98.77,,,,,,,,
TRUE,[BLASTED],Pver_g8976.t1,RMX39870.1,129,1,2.30E-55,99.22,,,,,,,,
TRUE,[BLASTED],Pver_g8977.t1,XP_027051302.1,534,1,1.90E-284,99.62,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8978.t1,RMX39853.1,442,1,5.70E-255,98.87,4,P:GO:0007165; P:GO:0042981; F:GO:0008270; C:GO:0005737,P:signal transduction; P:regulation of apoptotic process; F:zinc ion binding; C:cytoplasm,,,,,
TRUE,[BLASTED],Pver_g8979.t2,XP_027056355.1,338,1,1.50E-167,84.02,,,,,,,,
TRUE,[BLASTED],Pver_g8980.t1,XP_022797516.1,553,1,8.80E-245,80.11,,,,,,,,
TRUE,[BLASTED],Pver_g8981.t1,XP_022797517.1,347,1,8.00E-127,73.33,,,,,,,,
TRUE,[BLASTED],Pver_g8982.t1,XP_022797515.1,778,1,4.70E-228,81.45,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8983.t1,PFX25817.1,804,1,1.40E-49,81.48,4,F:GO:0005509; C:GO:0005634; C:GO:0005886; C:GO:0016021,F:calcium ion binding; C:nucleus; C:plasma membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g8984.t2,XP_027051224.1,3086,1,0,88.23,,,,,,,,
TRUE,[BLASTED],Pver_g8985.t1,XP_022784439.1,630,1,1.90E-299,86.26,,,,,,,,
TRUE,[BLASTED],Pver_g8986.t1,XP_027051202.1,1205,1,0,95.05,,,,,,,,
TRUE,[BLASTED],Pver_g8987.t1,XP_027051242.1,252,1,3.30E-130,94.82,,,,,,,,
TRUE,[BLASTED],Pver_g8988.t1,XP_027051220.1,345,1,2.50E-133,76.68,,,,,,,,
TRUE,[BLASTED],Pver_g8989.t1,XP_020631609.1,615,1,2.90E-305,87.3,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g8990.t1,RMX59339.1,1745,1,0,93.23,1,P:GO:0015031,P:protein transport,,,,,
TRUE,[BLASTED],Pver_g8991.t1,XP_027051221.1,168,1,5.10E-87,98.2,,,,,,,,
TRUE,[BLASTED],Pver_g8992.t1,XP_027051196.1,221,1,2.80E-125,100,,,,,,,,
TRUE,[BLASTED],Pver_g8993.t1,XP_027051236.1,354,1,3.40E-133,98.74,,,,,,,,
TRUE,[BLASTED],Pver_g8994.t1,XP_027051234.1,229,1,4.60E-123,96.49,,,,,,,,
TRUE,[BLASTED],Pver_g8995.t2,XP_027051216.1,604,1,1.00E-217,99.2,,,,,,,,
TRUE,[BLASTED],Pver_g8997.t1,XP_027051213.1,356,1,5.40E-203,99.72,,,,,,,,
TRUE,[BLASTED],Pver_g8998.t1,XP_027051205.1,361,1,2.90E-204,95.23,,,,,,,,
TRUE,[BLASTED],Pver_g8999.t1,XP_027051223.1,844,1,0,86.11,,,,,,,,
TRUE,[BLASTED],Pver_g9000.t1,XP_027051195.1,250,1,2.60E-135,98.39,,,,,,,,
TRUE,[BLASTED],Pver_g9001.t2,XP_027051194.1,945,1,0,74.47,,,,,,,,
TRUE,[BLASTED],Pver_g9002.t1,XP_022784466.1,406,1,1.10E-140,77.25,,,,,,,,
TRUE,[BLASTED],Pver_g9003.t1,PFX29163.1,783,1,0,84.02,,,,,,,,
TRUE,[BLASTED],Pver_g9004.t1,XP_029207164.1,179,1,7.20E-39,61.64,,,,,,,,
TRUE,[BLASTED],Pver_g9005.t1,XP_022807643.1,260,1,1.50E-93,74.67,,,,,,,,
TRUE,[BLASTED],Pver_g9006.t1,KXJ24977.1,452,1,2.20E-84,49.85,,,,,,,,
TRUE,[BLASTED],Pver_g9007.t2,XP_020608320.1,932,1,1.80E-189,37.9,,,,,,,,
TRUE,[BLASTED],Pver_g9008.t1,XP_020626720.1,283,1,2.60E-107,71.68,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g9009.t3,RMX40826.1,2149,1,7.60E-236,48.67,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9010.t1,RMX57130.1,606,1,0,97.34,2,F:GO:0005201; F:GO:0005509,F:extracellular matrix structural constituent; F:calcium ion binding,,,,,
TRUE,[BLASTED],Pver_g9011.t1,XP_027057993.1,272,1,7.60E-141,92.91,,,,,,,,
TRUE,[BLASTED],Pver_g9012.t1,XP_027057962.1,585,1,0,98.97,,,,,,,,
TRUE,[BLASTED],Pver_g9013.t1,XP_027057964.1,584,1,7.50E-194,100,,,,,,,,
TRUE,[BLASTED],Pver_g9014.t1,XP_027057956.1,379,1,2.10E-213,98.41,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9015.t1,RMX57127.1,2155,1,0,74.26,1,C:GO:0016020,C:membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9016.t1,RMX57127.1,649,1,0,91.04,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g9017.t1,XP_027057954.1,155,1,7.80E-82,98.05,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9018.t1,RMX57097.1,329,1,1.90E-130,75.7,1,C:GO:0016020,C:membrane,,,,,
TRUE,[BLASTED],Pver_g9019.t1,XP_027057991.1,528,1,8.60E-282,97.34,,,,,,,,
TRUE,[BLASTED],Pver_g9020.t1,XP_027057992.1,471,1,2.10E-271,99.15,,,,,,,,
TRUE,[BLASTED],Pver_g9021.t1,XP_027058002.1,728,1,0,97.74,,,,,,,,
TRUE,[BLASTED],Pver_g9022.t1,XP_027057965.1,842,1,0,81.49,,,,,,,,
TRUE,[BLASTED],Pver_g9023.t1,XP_027058011.1,258,1,4.10E-136,99.61,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9024.t1,PFX27226.1,1286,1,0,81.16,4,P:GO:0006468; P:GO:0007165; F:GO:0004672; F:GO:0005524,P:protein phosphorylation; P:signal transduction; F:protein kinase activity; F:ATP binding,EC:2.7.1,Transferring phosphorus-containing groups,,,
TRUE,[BLASTED],Pver_g9025.t1,XP_027057999.1,309,1,2.20E-160,100,,,,,,,,
TRUE,[BLASTED],Pver_g9026.t1,XP_027057996.1,1339,1,0,90.51,,,,,,,,
TRUE,[BLASTED],Pver_g9027.t1,XP_027057998.1,392,1,3.20E-217,99.74,,,,,,,,
TRUE,[BLASTED],Pver_g9028.t1,XP_027058016.1,284,1,1.40E-161,100,,,,,,,,
TRUE,[BLASTED],Pver_g9029.t1,XP_027057959.1,383,1,9.80E-219,98.69,,,,,,,,
TRUE,[BLASTED],Pver_g9030.t1,XP_027057961.1,323,1,5.80E-172,97.2,,,,,,,,
TRUE,[BLASTED],Pver_g9031.t1,XP_027057985.1,867,1,0,99.54,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9032.t1,PFX27244.1,1784,1,0,89.12,5,P:GO:0006508; P:GO:0006518; F:GO:0004181; F:GO:0008270; C:GO:0016021,P:proteolysis; P:peptide metabolic process; F:metallocarboxypeptidase activity; F:zinc ion binding; C:integral component of membrane,EC:3.4.17,Acting on peptide bonds (peptidases),,,
TRUE,[BLASTED],Pver_g9033.t1,XP_027057971.1,329,1,1.90E-69,89.17,,,,,,,,
TRUE,[BLASTED],Pver_g9034.t1,XP_027058008.1,1311,1,0,95.36,,,,,,,,
TRUE,[BLASTED],Pver_g9035.t1,XP_027057989.1,365,1,1.90E-208,98.9,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9036.t1,PFX15571.1,178,1,9.50E-84,86.93,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g9037.t1,XP_027057990.1,179,1,3.50E-94,100,,,,,,,,
TRUE,[BLASTED],Pver_g9038.t1,XP_027057941.1,163,1,5.30E-81,97.58,,,,,,,,
TRUE,[BLASTED],Pver_g9039.t1,XP_027057983.1,213,1,7.80E-117,98.11,,,,,,,,
TRUE,[BLASTED],Pver_g9040.t1,XP_027057970.1,390,1,1.80E-98,59.48,,,,,,,,
TRUE,[BLASTED],Pver_g9041.t1,XP_027058000.1,724,1,1.10E-287,71.78,,,,,,,,
TRUE,[BLASTED],Pver_g9042.t1,XP_027058000.1,504,1,2.10E-200,66.61,,,,,,,,
TRUE,[BLASTED],Pver_g9043.t1,XP_027057952.1,1267,1,0,95.1,,,,,,,,
TRUE,[BLASTED],Pver_g9044.t1,XP_027058009.1,655,1,0,98.47,,,,,,,,
TRUE,[BLASTED],Pver_g9045.t1,XP_027058007.1,1309,1,0,99.69,,,,,,,,
TRUE,[BLASTED],Pver_g9046.t1,XP_027057969.1,311,1,8.80E-93,64.52,,,,,,,,
TRUE,[BLASTED],Pver_g9047.t1,XP_043105792.1,449,1,1.10E-99,44.3,,,,,,,,
TRUE,[BLASTED],Pver_g9048.t1,XP_027058004.1,392,1,7.80E-179,93.89,,,,,,,,
TRUE,[BLASTED],Pver_g9049.t1,XP_027058004.1,470,1,4.20E-163,68.66,,,,,,,,
TRUE,[BLASTED],Pver_g9050.t1,RXN16241.1,427,1,3.10E-120,73.91,,,,,,,,
TRUE,[BLASTED],Pver_g9051.t1,XP_022795176.1,349,1,2.00E-109,91.26,,,,,,,,
TRUE,[BLASTED],Pver_g9052.t1,XP_022809624.1,1471,1,2.70E-301,44.44,,,,,,,,
TRUE,[BLASTED],Pver_g9053.t1,XP_027038571.1,364,1,2.00E-197,99.17,,,,,,,,
TRUE,[BLASTED],Pver_g9054.t1,XP_022793729.1,389,1,5.20E-175,82.47,,,,,,,,
TRUE,[BLASTED],Pver_g9055.t2,XP_027038569.1,1952,1,0,73.49,,,,,,,,
TRUE,[BLASTED],Pver_g9056.t1,XP_027038569.1,666,1,2.60E-283,81.88,,,,,,,,
TRUE,[BLASTED],Pver_g9057.t1,XP_028416690.1,1140,1,9.80E-190,49,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g9058.t1,PFX24502.1,145,1,2.50E-21,56.88,2,F:GO:0003676; F:GO:0008270,F:nucleic acid binding; F:zinc ion binding,,,,,
TRUE,[BLASTED],Pver_g9059.t1,PFX20947.1,95,1,1.30E-31,74.47,,,,,,,,
TRUE,[BLASTED],Pver_g9060.t1,XP_027039702.1,86,1,1.10E-40,100,,,,,,,,
TRUE,[BLASTED],Pver_g9061.t1,XP_027039657.1,411,1,5.40E-215,99.51,,,,,,,,
TRUE,[BLASTED],Pver_g9062.t1,XP_027039675.1,327,1,7.20E-178,98.77,,,,,,,,
TRUE,[BLASTED],Pver_g9063.t1,XP_027059433.1,845,1,0,99.88,,,,,,,,
TRUE,[BLASTED],Pver_g9065.t1,RMX56113.1,351,1,7.90E-90,98.82,,,,,,,,
TRUE,[BLASTED],Pver_g9066.t1,XP_027059432.1,337,1,2.10E-185,99.11,,,,,,,,
TRUE,[BLASTED],Pver_g9067.t1,XP_027059434.1,322,1,4.30E-191,100,,,,,,,,
TRUE,[BLASTED],Pver_g9068.t1,XP_027046620.1,444,1,5.90E-199,98.34,,,,,,,,
TRUE,[BLASTED],Pver_g9069.t1,XP_027046621.1,319,1,1.80E-173,98.11,,,,,,,,
TRUE,[BLASTED],Pver_g9070.t1,XP_027046629.1,238,1,1.80E-130,98.73,,,,,,,,
TRUE,[BLASTED],Pver_g9071.t1,XP_027046630.1,571,1,5.20E-293,99.65,,,,,,,,
TRUE,[BLASTED],Pver_g9072.t1,XP_027046669.1,292,1,1.80E-164,97.25,,,,,,,,
TRUE,[BLASTED],Pver_g9073.t1,XP_027046615.1,79,1,7.80E-38,100,,,,,,,,
TRUE,[BLASTED],Pver_g9074.t1,XP_027046668.1,125,1,2.10E-61,98.39,,,,,,,,
TRUE,[BLASTED],Pver_g9075.t1.1.5de5ca45,XP_027046641.1,247,1,5.10E-128,94.72,,,,,,,,
TRUE,[BLASTED],Pver_g9076.t1,RMX43892.1,255,1,1.90E-141,98.82,,,,,,,,
TRUE,[BLASTED],Pver_g9077.t1,XP_027046646.1,276,1,2.00E-120,99.54,,,,,,,,
TRUE,[BLASTED],Pver_g9078.t1,XP_027046649.1,227,1,4.90E-125,98.23,,,,,,,,
TRUE,[BLASTED],Pver_g9079.t1,RMX43894.1,802,1,5.30E-251,72.08,,,,,,,,
TRUE,[BLASTED],Pver_g9080.t2,XP_027046664.1,1318,1,0,97.15,,,,,,,,
TRUE,[BLASTED],Pver_g9081.t1,XP_027046659.1,584,1,5.90E-223,89.28,,,,,,,,
TRUE,[BLASTED],Pver_g9082.t1,XP_022804934.1,281,1,2.20E-111,74.28,,,,,,,,
TRUE,[BLASTED],Pver_g9083.t1,XP_022804950.1,305,1,2.80E-160,95.38,,,,,,,,
TRUE,[BLASTED],Pver_g9084.t1,RMX43890.1,117,1,8.80E-54,98.28,,,,,,,,
TRUE,[BLASTED],Pver_g9085.t1,XP_027046661.1,412,1,9.90E-217,96.85,,,,,,,,
TRUE,[BLASTED],Pver_g9086.t2,XP_027046662.1,2074,1,0,96.87,,,,,,,,
TRUE,[BLASTED],Pver_g9087.t1,XP_027046663.1,664,1,0,99.51,,,,,,,,
TRUE,[BLASTED],Pver_g9088.t1,XP_022805553.1,683,1,3.90E-210,60.74,,,,,,,,
TRUE,[BLASTED],Pver_g9090.t1.1.5de5ca46,XP_027055705.1,819,1,0,99.14,,,,,,,,
TRUE,[BLASTED],Pver_g9091.t1,XP_027055862.1,1000,1,0,98.21,,,,,,,,
TRUE,[BLASTED],Pver_g9092.t2,XP_027055571.1,885,1,0,91.72,,,,,,,,
TRUE,[BLASTED],Pver_g9093.t2,XP_027055580.1,2736,1,0,80.54,,,,,,,,
TRUE,[BLASTED],Pver_g9094.t1,XP_027055613.1,367,1,1.30E-196,99.73,,,,,,,,
TRUE,[BLASTED],Pver_g9095.t1,XP_027055625.1,120,1,5.50E-59,98.32,,,,,,,,
TRUE,[BLASTED],Pver_g9096.t1,XP_027055780.1,192,1,5.10E-107,98.43,,,,,,,,
TRUE,[BLASTED],Pver_g9097.t2,XP_027055646.1,711,1,0,99.72,,,,,,,,
TRUE,[BLASTED],Pver_g9098.t1,RMX53948.1,271,1,3.80E-140,91.79,,,,,,,,
TRUE,[BLASTED],Pver_g9099.t1,XP_027055873.1,483,1,6.90E-262,99.17,,,,,,,,
TRUE,[BLASTED],Pver_g9100.t1,PFX25681.1,109,1,3.40E-23,75.29,,,,,,,,
TRUE,[BLASTED],Pver_g9101.t1,XP_027055746.1,300,1,1.40E-92,99.33,,,,,,,,
TRUE,[BLASTED],Pver_g9102.t1,XP_027055719.1,391,1,1.60E-152,98.57,,,,,,,,
TRUE,[BLASTED],Pver_g9103.t1,XP_027055964.1,409,1,2.40E-159,99.29,,,,,,,,
TRUE,[BLASTED],Pver_g9104.t1,XP_027055915.1,146,1,7.90E-68,100,,,,,,,,
TRUE,[BLASTED],Pver_g9105.t1,XP_027055903.1,353,1,3.30E-197,99.43,,,,,,,,
TRUE,[BLASTED],Pver_g9106.t1,XP_027055933.1,210,1,1.00E-105,98.56,,,,,,,,
TRUE,[BLASTED],Pver_g9107.t1,XP_027055891.1,545,1,2.10E-262,99.82,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9108.t1,RMX53940.1,757,1,3.70E-201,93.45,3,P:GO:0007186; F:GO:0004930; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g9109.t1,XP_027056013.1,513,1,2.30E-284,98.05,,,,,,,,
TRUE,[BLASTED],Pver_g9110.t1,XP_027055637.1,535,1,4.40E-302,100,,,,,,,,
TRUE,[BLASTED],Pver_g9111.t1,XP_027055835.1,1233,1,0,94.4,,,,,,,,
TRUE,[BLASTED],Pver_g9112.t1,XP_027055564.1,2381,1,0,99.58,,,,,,,,
TRUE,[BLASTED],Pver_g9113.t2,XP_027056004.1,789,1,0,95.69,,,,,,,,
TRUE,[BLASTED],Pver_g9114.t1,XP_027055843.1,585,1,3.30E-298,93.86,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9115.t1,RMX51067.1,132,1,5.30E-63,97.71,1,C:GO:0061617,C:MICOS complex,,,,,
TRUE,[BLASTED],Pver_g9116.t1,XP_022804569.1,413,1,1.10E-122,70.13,,,,,,,,
TRUE,[BLASTED],Pver_g9117.t2,XP_020609271.1,411,1,1.60E-105,54.9,,,,,,,,
TRUE,[BLASTED],Pver_g9119.t1,XP_022804097.1,610,1,8.90E-307,86.04,,,,,,,,
TRUE,[BLASTED],Pver_g9120.t1,XP_027058032.1,675,1,0,98.96,,,,,,,,
TRUE,[BLASTED],Pver_g9121.t1,XP_029185589.1,281,1,1.00E-55,60.75,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9122.t1,RMX57037.1,1820,1,0,80.88,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g9123.t1,XP_027058093.1,1370,1,0,98.54,,,,,,,,
TRUE,[BLASTED],Pver_g9124.t1,XP_027058098.1,1357,1,0,98.38,,,,,,,,
TRUE,[BLASTED],Pver_g9125.t1.1.5de5ca45,XP_027058082.1,1781,1,0,98.99,,,,,,,,
TRUE,[BLASTED],Pver_g9126.t1,RMX57036.1,337,1,8.30E-97,63.1,,,,,,,,
TRUE,[BLASTED],Pver_g9127.t1,XP_020621235.1,378,1,4.70E-24,55.83,,,,,,,,
TRUE,[BLASTED],Pver_g9128.t1,XP_027058074.1,111,1,4.90E-46,98.91,,,,,,,,
TRUE,[BLASTED],Pver_g9129.t1,XP_022802234.1,539,1,2.80E-288,91.08,,,,,,,,
TRUE,[BLASTED],Pver_g9130.t1,XP_027058100.1,791,1,0,93.67,,,,,,,,
TRUE,[BLASTED],Pver_g9132.t1,XP_027058090.1,150,1,2.70E-71,99.32,,,,,,,,
TRUE,[BLASTED],Pver_g9134.t1,XP_027058086.1,189,1,5.50E-98,98.94,,,,,,,,
TRUE,[BLASTED],Pver_g9135.t1,XP_027058021.1,339,1,3.10E-184,99.11,,,,,,,,
TRUE,[BLASTED],Pver_g9136.t1,XP_027058102.1,467,1,1.00E-265,99.36,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9137.t1,RMX57063.1,1051,1,0,99.14,4,P:GO:0016567; F:GO:0004842; F:GO:0046872; C:GO:0016021,P:protein ubiquitination; F:ubiquitin-protein transferase activity; F:metal ion binding; C:integral component of membrane,EC:2,Transferases,,,
TRUE,[BLASTED],Pver_g9138.t1,XP_022797717.1,327,1,2.20E-102,82.12,,,,,,,,
TRUE,[BLASTED],Pver_g9139.t1,XP_027058085.1,362,1,6.70E-68,72.12,,,,,,,,
TRUE,[BLASTED],Pver_g9140.t1,RMX41538.1,861,1,5.30E-172,62.14,,,,,,,,
TRUE,[BLASTED],Pver_g9141.t1,XP_027041293.1,286,1,2.00E-147,97.54,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9142.t1,RMX48050.1,2159,1,0,74.96,2,F:GO:0003676; F:GO:0016757,F:nucleic acid binding; F:glycosyltransferase activity,EC:2.4,Glycosyltransferases,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9143.t1,RMX48046.1,2850,1,0,84.49,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g9144.t1,RMX39249.1,143,1,1.00E-51,82.03,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g9145.t1,XP_029199231.1,291,1,7.70E-91,69.57,,,,,,,,
TRUE,[BLASTED],Pver_g9146.t2,XP_027052039.1,757,1,5.20E-123,77.42,,,,,,,,
TRUE,[BLASTED],Pver_g9147.t1,XP_020604262.1,298,1,1.70E-85,55.07,,,,,,,,
TRUE,[BLASTED],Pver_g9148.t1,KXJ16188.1,975,1,0,63.69,,,,,,,,
TRUE,[BLASTED],Pver_g9149.t1,XP_022796935.1,381,1,6.20E-165,79.47,,,,,,,,
TRUE,[BLASTED],Pver_g9150.t2,XP_027050138.1,650,1,6.80E-172,77.66,,,,,,,,
TRUE,[BLASTED],Pver_g9151.t1,XP_027050163.1,530,1,6.20E-272,94.04,,,,,,,,
TRUE,[BLASTED],Pver_g9152.t1,XP_027050194.1,748,1,2.70E-212,99.73,,,,,,,,
TRUE,[BLASTED],Pver_g9153.t1,XP_027050125.1,330,1,4.10E-181,97.57,,,,,,,,
