"gene"	"pval.treatment"	"adj.pval.treatment"	"SWISS_Description"	"SWISS_Length"	"SWISS_.Hits"	"SWISS_e.Value"	"SWISS_sim.mean"	"SWISS_.GO"	"SWISS_GO.IDs"	"SWISS_GO.Names"	"SWISS_Enzyme.Codes"	"SWISS_Enzyme.Names"	"TREMBL_Description"	"TREMBL_Length"	"TREMBL_.Hits"	"TREMBL_e.Value"	"TREMBL_sim.mean"	"TREMBL_.GO"	"TREMBL_GO.IDs"	"TREMBL_GO.Names"	"TREMBL_Enzyme.Codes"	"TREMBL_Enzyme.Names"	"INTERPRO_Length"	"InterPro.IDs"	"InterPro.GO.IDs"	"InterPro.GO.Names"	"BLAST_Description"	"BLAST_Length"	"BLAST_.Hits"	"BLAST_e.Value"	"BLAST_sim.mean"	"BLAST_.GO"	"BLAST_GO.IDs"	"BLAST_GO.Names"	"BLAST_Enzyme.Codes"	"BLAST_Enzyme.Names"
"Pver_gene_g26833"	0.000267284125155936	0.00232256479530478	"GPSM2_HUMANG-protein-signaling modulator 2 OS=Homo sapiens OX=9606 GN=GPSM2 PE=1 SV=3"	407	5	2.25e-55	63.41	26	"P:GO:0000132; P:GO:0007346; P:GO:0008277; P:GO:0031291; P:GO:0050790; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0001965; F:GO:0005092; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:regulation of G protein-coupled receptor signaling pathway; P:Ran protein signal transduction; P:regulation of catalytic activity; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:G-protein alpha-subunit binding; F:GDP-dissociation inhibitor activity; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	407	"IPR019734 (SMART); IPR011990 (G3DSA:1.25.40.GENE3D); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR10098 (PANTHER); PTHR10098:SF107 (PANTHER); PTHR10098:SF107 (PANTHER); PTHR10098 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_029205440.1"	407	1	9e-45	54.97	NA	NA	NA	NA	NA
"Pver_gene_g26833"	0.000267284125155936	0.00232256479530478	"GPSM2_HUMANG-protein-signaling modulator 2 OS=Homo sapiens OX=9606 GN=GPSM2 PE=1 SV=3"	407	5	2.25e-55	63.41	26	"P:GO:0000132; P:GO:0007346; P:GO:0008277; P:GO:0031291; P:GO:0050790; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0001965; F:GO:0005092; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:regulation of G protein-coupled receptor signaling pathway; P:Ran protein signal transduction; P:regulation of catalytic activity; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:G-protein alpha-subunit binding; F:GDP-dissociation inhibitor activity; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	407	"IPR019734 (SMART); IPR011990 (G3DSA:1.25.40.GENE3D); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR10098 (PANTHER); PTHR10098:SF107 (PANTHER); PTHR10098:SF107 (PANTHER); PTHR10098 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_029205440.1"	407	1	9e-45	54.97	NA	NA	NA	NA	NA
"Pver_gene_g21542"	0.000280905282211154	0.00242983069112648	"POL3_DROMERetrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	465	5	2.23e-73	53.25	7	"P:GO:0006259; F:GO:0004518; F:GO:0016740; F:GO:0097159; F:GO:0140640; F:GO:1901363; C:GO:0005634"	"P:DNA metabolic process; F:nuclease activity; F:transferase activity; F:organic cyclic compound binding; F:catalytic activity, acting on a nucleic acid; F:heterocyclic compound binding; C:nucleus"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	464	"IPR000477 (PFAM); G3DSA:3.10.20.370 (GENE3D); IPR041577 (PFAM); G3DSA:3.10.10.10 (GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); PTHR24559:SF324 (PANTHER); PTHR24559 (PANTHER); IPR000477 (PROSITE_PROFILES); cd09274 (CDD); cd01647 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"PFX30229.1"	465	1	3.9e-222	88.12	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g22588"	0.00028741482880497	0.00247488877473239	"POL3_DROMERetrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	192	5	9.52e-29	57.21	2	"P:GO:0090304; F:GO:0016787"	"P:nucleic acid metabolic process; F:hydrolase activity"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192	"G3DSA:3.10.20.370 (GENE3D); IPR041577 (PFAM); PTHR24559:SF324 (PANTHER); PTHR24559 (PANTHER); cd09274 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"RLJ22758.1"	192	1	1.7e-62	65.08	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g18823"	0.000298260245884424	0.00255670832395522	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	1295	5	2.23e-139	49.34	10	"P:GO:0043087; P:GO:0044092; P:GO:0050794; F:GO:0005515; F:GO:0030695; C:GO:0005783; C:GO:0005794; C:GO:0005819; C:GO:0031090; C:GO:0071944"	"P:regulation of GTPase activity; P:negative regulation of molecular function; P:regulation of cellular process; F:protein binding; F:GTPase regulator activity; C:endoplasmic reticulum; C:Golgi apparatus; C:spindle; C:organelle membrane; C:cell periphery"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1295	"IPR019734 (SMART); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR019734 (PFAM); PF13424 (PFAM); IPR019734 (PFAM); IPR024983 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR10098 (PANTHER); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"RMX50647.1"	1295	1	8.1e-241	96.17	NA	NA	NA	NA	NA
"Pver_gene_g22608"	0.000301411263657148	0.00257213289120876	"POL3_DROMERetrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	189	5	2.84e-32	59.02	4	"P:GO:0006259; F:GO:0005488; F:GO:0016779; F:GO:0016787"	"P:DNA metabolic process; F:binding; F:nucleotidyltransferase activity; F:hydrolase activity"	"EC:3; EC:2.7.7"	"Hydrolases; Transferring phosphorus-containing groups"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189	"Coil (COILS); IPR000477 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR041577 (PFAM); PTHR24559:SF324 (PANTHER); PTHR24559 (PANTHER); IPR043502 (SUPERFAMILY)"	NA	NA	"PFX11933.1"	189	1	5.7e-95	94.71	8	"P:GO:0006278; P:GO:0006508; P:GO:0015074; P:GO:0090305; F:GO:0003676; F:GO:0003964; F:GO:0004190; F:GO:0004518"	"P:RNA-dependent DNA biosynthetic process; P:proteolysis; P:DNA integration; P:nucleic acid phosphodiester bond hydrolysis; F:nucleic acid binding; F:RNA-directed DNA polymerase activity; F:aspartic-type endopeptidase activity; F:nuclease activity"	"EC:3.4.23; EC:3.1; EC:2.7.7.49"	"Acting on peptide bonds (peptidases); Acting on ester bonds; RNA-directed DNA polymerase"
"Pver_gene_g19729"	0.000318917863326431	0.00270937809781338	"B3GT5_PANPABeta-1,3-galactosyltransferase 5 (Fragment) OS=Pan paniscus OX=9597 GN=B3GALT5 PE=3 SV=1"	848	5	2.91e-24	52.59	5	"P:GO:0044238; P:GO:1901576; F:GO:0035250; C:GO:0005794; C:GO:0016020"	"P:primary metabolic process; P:organic substance biosynthetic process; F:UDP-galactosyltransferase activity; C:Golgi apparatus; C:membrane"	"EC:2.4.1"	"Glycosyltransferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	847	"IPR008906 (PFAM); IPR002659 (PFAM); G3DSA:3.90.550.50 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR002659 (PANTHER); PTHR11214:SF247 (PANTHER); IPR012337 (SUPERFAMILY)"	"P:GO:0006486; F:GO:0016758; F:GO:0046983; C:GO:0016020"	"P:protein glycosylation; F:hexosyltransferase activity; F:protein dimerization activity; C:membrane"	"PFX29415.1"	848	1	0	95.01	1	"F:GO:0046983"	"F:protein dimerization activity"	NA	NA
"Pver_gene_g16330"	0.000333952400188288	0.00282449518914805	"ZMYM1_HUMANZinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1"	503	3	2.4e-25	46.3	1	"F:GO:0005488"	"F:binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	502	"IPR008906 (PFAM); PTHR45736:SF4 (PANTHER); PTHR45736 (PANTHER); IPR012337 (SUPERFAMILY)"	"F:GO:0046983"	"F:protein dimerization activity"	"XP_028406786.1"	503	1	1.7e-106	53.93	NA	NA	NA	NA	NA
"Pver_gene_g18882"	0.000341191694141505	0.00287295484049241	NA	457	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R956_STYPISAP domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene23163 PE=4 SV=1"	457	5	2.11e-75	62.34	NA	NA	NA	NA	NA	457	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_027040971.1"	457	1	7.4e-80	90.24	NA	NA	NA	NA	NA
"Pver_gene_g20525"	0.000346122667914981	0.00290163628652955	NA	604	NA	NA	NA	NA	NA	NA	NA	NA	"A0A432I5M7_9GAMMUncharacterized protein OS=Gammaproteobacteria bacterium OX=1913989 GN=DSY43_04430 PE=4 SV=1"	604	5	0	71.62	NA	NA	NA	NA	NA	603	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"RUA05530.1"	604	1	3.2e-184	56.83	NA	NA	NA	NA	NA
"Pver_gene_g5745"	0.000353593715994314	0.00295126684884728	"TRAF4_HUMANTNF receptor-associated factor 4 OS=Homo sapiens OX=9606 GN=TRAF4 PE=1 SV=1"	277	2	8.67e-11	43.8	3	"P:GO:0050794; F:GO:0005515; C:GO:0043229"	"P:regulation of cellular process; F:protein binding; C:intracellular organelle"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	276	"IPR001293 (PFAM); IPR013083 (G3DSA:3.30.40.GENE3D); PTHR10131:SF138 (PANTHER); IPR043211 (PANTHER); PTHR10131:SF138 (PANTHER); IPR001293 (PROSITE_PROFILES); IPR001293 (PROSITE_PROFILES); SSF49599 (SUPERFAMILY); SSF49599 (SUPERFAMILY)"	"F:GO:0008270"	"F:zinc ion binding"	"XP_031560919.1"	277	1	2.3e-20	37.69	3	"F:GO:0008270; F:GO:0046872; C:GO:0005737"	"F:zinc ion binding; F:metal ion binding; C:cytoplasm"	NA	NA
"Pver_gene_g6242"	0.000368379219584891	0.00306124740117925	"CAD96_DROMETyrosine kinase receptor Cad96Ca OS=Drosophila melanogaster OX=7227 GN=Cad96Ca PE=2 SV=2"	1273	5	1.07e-61	61.42	46	"P:GO:0001657; P:GO:0001755; P:GO:0001838; P:GO:0006919; P:GO:0007030; P:GO:0007158; P:GO:0007411; P:GO:0007497; P:GO:0010628; P:GO:0010976; P:GO:0014042; P:GO:0014068; P:GO:0030335; P:GO:0033141; P:GO:0033619; P:GO:0033630; P:GO:0035799; P:GO:0035860; P:GO:0043410; P:GO:0045792; P:GO:0045793; P:GO:0045893; P:GO:0048265; P:GO:0048484; P:GO:0050770; P:GO:0051897; P:GO:0060041; P:GO:0060384; P:GO:0061146; P:GO:0071300; P:GO:0072300; P:GO:0090303; P:GO:2001241; F:GO:0004714; F:GO:0005509; F:GO:0005515; C:GO:0005769; C:GO:0005887; C:GO:0010008; C:GO:0030424; C:GO:0030425; C:GO:0043025; C:GO:0043235; C:GO:0045121; C:GO:0045177; C:GO:0098797"	"P:ureteric bud development; P:neural crest cell migration; P:embryonic epithelial tube formation; P:activation of cysteine-type endopeptidase activity involved in apoptotic process; P:Golgi organization; P:neuron cell-cell adhesion; P:axon guidance; P:posterior midgut development; P:positive regulation of gene expression; P:positive regulation of neuron projection development; P:positive regulation of neuron maturation; P:positive regulation of phosphatidylinositol 3-kinase signaling; P:positive regulation of cell migration; P:positive regulation of peptidyl-serine phosphorylation of STAT protein; P:membrane protein proteolysis; P:positive regulation of cell adhesion mediated by integrin; P:ureter maturation; P:glial cell-derived neurotrophic factor receptor signaling pathway; P:positive regulation of MAPK cascade; P:negative regulation of cell size; P:positive regulation of cell size; P:positive regulation of transcription, DNA-templated; P:response to pain; P:enteric nervous system development; P:regulation of axonogenesis; P:positive regulation of protein kinase B signaling; P:retina development in camera-type eye; P:innervation; P:Peyer's patch morphogenesis; P:cellular response to retinoic acid; P:positive regulation of metanephric glomerulus development; P:positive regulation of wound healing; P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand; F:transmembrane receptor protein tyrosine kinase activity; F:calcium ion binding; F:protein binding; C:early endosome; C:integral component of plasma membrane; C:endosome membrane; C:axon; C:dendrite; C:neuronal cell body; C:receptor complex; C:membrane raft; C:apical part of cell; C:plasma membrane protein complex"	"EC:2.7.10.1"	"Receptor protein-tyrosine kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1272	"Coil (COILS); IPR001245 (PRINTS); IPR020635 (SMART); IPR003599 (SMART); IPR003598 (SMART); G3DSA:3.30.200.20 (GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013098 (PFAM); IPR013783 (G3DSA:2.60.40.GENE3D); G3DSA:1.10.510.10 (GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR001245 (PFAM); PIRSR000620-1 (PIRSR); PIRSR000620-2 (PIRSR); PIRSR037921-2 (PIRSR); PIRSR000556-1 (PIRSR); PIRSR037921-1 (PIRSR); PTHR24416 (PANTHER); IPR008266 (PROSITE_PATTERNS); IPR017441 (PROSITE_PATTERNS); IPR000719 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); cd00192 (CDD); IPR003961 (CDD); cd00096 (CDD); IPR036116 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR011009 (SUPERFAMILY)"	"P:GO:0006468; F:GO:0004672; F:GO:0004713; F:GO:0005515; F:GO:0005524"	"P:protein phosphorylation; F:protein kinase activity; F:protein tyrosine kinase activity; F:protein binding; F:ATP binding"	"XP_022801145.1"	1273	1	0	67.88	NA	NA	NA	NA	NA
"Pver_gene_g11609"	0.000373683993902816	0.00308880207087346	"IDUA_MOUSEAlpha-L-iduronidase OS=Mus musculus OX=10090 GN=Idua PE=1 SV=2"	651	5	0	52.93	23	"P:GO:0000902; P:GO:0005984; P:GO:0007040; P:GO:0007613; P:GO:0007628; P:GO:0008542; P:GO:0030198; P:GO:0030207; P:GO:0030209; P:GO:0030211; P:GO:0035108; P:GO:0045780; P:GO:0048705; P:GO:0048878; P:GO:0060348; P:GO:0061037; P:GO:0090341; P:GO:0120158; P:GO:1990079; F:GO:0003940; C:GO:0005615; C:GO:0031982; C:GO:0043202"	"P:cell morphogenesis; P:disaccharide metabolic process; P:lysosome organization; P:memory; P:adult walking behavior; P:visual learning; P:extracellular matrix organization; P:chondroitin sulfate catabolic process; P:dermatan sulfate catabolic process; P:heparin catabolic process; P:limb morphogenesis; P:positive regulation of bone resorption; P:skeletal system morphogenesis; P:chemical homeostasis; P:bone development; P:negative regulation of cartilage development; P:negative regulation of secretion of lysosomal enzymes; P:positive regulation of collagen catabolic process; P:cartilage homeostasis; F:L-iduronidase activity; C:extracellular space; C:vesicle; C:lysosomal lumen"	"EC:3.2.1.76"	"L-iduronidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	650	"IPR000514 (PRINTS); IPR013783 (G3DSA:2.60.40.GENE3D); IPR000514 (PFAM); G3DSA:3.20.20.80 (GENE3D); G3DSA:2.60.40.1500 (GENE3D); PTHR12631:SF8 (PANTHER); PTHR12631 (PANTHER); IPR017853 (SUPERFAMILY); SSF51011 (SUPERFAMILY)"	"P:GO:0005975; F:GO:0004553"	"P:carbohydrate metabolic process; F:hydrolase activity, hydrolyzing O-glycosyl compounds"	"XP_022780611.1"	651	1	0	90.19	NA	NA	NA	NA	NA
"Pver_gene_g17618"	0.000374941291840131	0.00308880207087346	NA	1259	NA	NA	NA	NA	NA	NA	NA	NA	"A0A3M6UH33_POCDACore-binding (CB) domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00024056 PE=4 SV=1"	1259	5	2.78e-152	70.81	1	"F:GO:0003677"	"F:DNA binding"	NA	NA	1258	"Coil (COILS); IPR013762 (G3DSA:1.10.443.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR013087 (PROSITE_PATTERNS)"	"P:GO:0006310; P:GO:0015074; F:GO:0003677"	"P:DNA recombination; P:DNA integration; F:DNA binding"	"PFX18261.1"	1259	1	3.5e-140	38.17	3	"P:GO:0006310; P:GO:0015074; F:GO:0003677"	"P:DNA recombination; P:DNA integration; F:DNA binding"	NA	NA
"Pver_gene_g23534"	0.000380999799516111	0.0031251837003412	"SYT10_PONABSynaptotagmin-10 OS=Pongo abelii OX=9601 GN=SYT10 PE=2 SV=1"	149	5	7.44e-08	58.95	11	"P:GO:0007268; P:GO:0007608; P:GO:0045956; F:GO:0000149; F:GO:0001786; F:GO:0005509; F:GO:0005546; F:GO:0042803; F:GO:0046982; C:GO:0016020; C:GO:0070382"	"P:chemical synaptic transmission; P:sensory perception of smell; P:positive regulation of calcium ion-dependent exocytosis; F:SNARE binding; F:phosphatidylserine binding; F:calcium ion binding; F:phosphatidylinositol-4,5-bisphosphate binding; F:protein homodimerization activity; F:protein heterodimerization activity; C:membrane; C:exocytic vesicle"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148	"IPR035892 (G3DSA:2.60.40.GENE3D); PTHR10024 (PANTHER); PTHR10024:SF203 (PANTHER); IPR035892 (SUPERFAMILY)"	NA	NA	"PFX31241.1"	149	1	3.6e-68	91.78	NA	NA	NA	NA	NA
"Pver_gene_g13471"	0.000398418567701663	0.00324013048861652	"AGRD1_BOVINAdhesion G-protein coupled receptor D1 OS=Bos taurus OX=9913 GN=ADGRD1 PE=2 SV=1"	2667	5	3.25e-58	52.63	6	"P:GO:0007186; P:GO:0007399; F:GO:0004888; F:GO:0005488; C:GO:0005886; C:GO:0016021"	"P:G protein-coupled receptor signaling pathway; P:nervous system development; F:transmembrane signaling receptor activity; F:binding; C:plasma membrane; C:integral component of membrane"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2666	"Coil (COILS); IPR000832 (PRINTS); IPR000203 (SMART); IPR000203 (PFAM); IPR000832 (PFAM); G3DSA:2.60.220.50 (GENE3D); G3DSA:1.20.1070.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR12011 (PANTHER); IPR017983 (PROSITE_PATTERNS); IPR017981 (PROSITE_PROFILES); IPR017981 (PROSITE_PROFILES); IPR000203 (PROSITE_PROFILES); IPR000203 (PROSITE_PROFILES); SSF81321 (SUPERFAMILY)"	"P:GO:0007166; P:GO:0007186; F:GO:0004888; F:GO:0004930; C:GO:0016021"	"P:cell surface receptor signaling pathway; P:G protein-coupled receptor signaling pathway; F:transmembrane signaling receptor activity; F:G protein-coupled receptor activity; C:integral component of membrane"	"RMX55160.1"	2667	1	0	52.9	6	"P:GO:0007166; P:GO:0007186; F:GO:0004888; F:GO:0004930; C:GO:0016020; C:GO:0016021"	"P:cell surface receptor signaling pathway; P:G protein-coupled receptor signaling pathway; F:transmembrane signaling receptor activity; F:G protein-coupled receptor activity; C:membrane; C:integral component of membrane"	NA	NA
"Pver_gene_g19461"	0.000396854327806155	0.00324013048861652	"YI31B_YEASTTransposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2"	1347	5	3.45e-12	45.26	5	"P:GO:0090304; F:GO:0016787; F:GO:0097159; F:GO:1901363; C:GO:0033643"	"P:nucleic acid metabolic process; F:hydrolase activity; F:organic cyclic compound binding; F:heterocyclic compound binding; C:host cell part"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1347	"IPR010998 (G3DSA:1.10.150.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR000477 (PFAM); G3DSA:3.10.10.10 (GENE3D); G3DSA:3.10.10.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR31660 (PANTHER); PTHR31660:SF78 (PANTHER); IPR000477 (PROSITE_PROFILES); cd03714 (CDD); cd09275 (CDD); SSF47823 (SUPERFAMILY); IPR043502 (SUPERFAMILY); IPR043502 (SUPERFAMILY)"	NA	NA	"XP_029199709.1"	1347	1	2.4e-251	43.13	NA	NA	NA	NA	NA
"Pver_gene_g18424"	0.000456430508848981	0.00369611599293451	NA	206	NA	NA	NA	NA	NA	NA	NA	NA	"A0A672LV95_SINGRPerlwapin-like OS=Sinocyclocheilus grahami OX=75366 GN=LOC107575067 PE=4 SV=1"	206	5	5.21e-15	59.62	5	"P:GO:0043086; P:GO:0052547; F:GO:0030414; F:GO:0042302; C:GO:0005576"	"P:negative regulation of catalytic activity; P:regulation of peptidase activity; F:peptidase inhibitor activity; F:structural constituent of cuticle; C:extracellular region"	NA	NA	205	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Pver_gene_g18995"	0.000460367504495541	0.0037122006824365	"POL3_DROMERetrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	620	5	1.14e-20	54.66	7	"P:GO:0006259; F:GO:0004518; F:GO:0016740; F:GO:0097159; F:GO:0140640; F:GO:1901363; C:GO:0005634"	"P:DNA metabolic process; F:nuclease activity; F:transferase activity; F:organic cyclic compound binding; F:catalytic activity, acting on a nucleic acid; F:heterocyclic compound binding; C:nucleus"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	620	"IPR000477 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR24559 (PANTHER); PTHR24559:SF324 (PANTHER); IPR043502 (SUPERFAMILY)"	NA	NA	"XP_029196197.1"	620	1	7e-57	77.54	NA	NA	NA	NA	NA
