"gene"	"pval.treatment"	"adj.pval.treatment"	"SWISS_Description"	"SWISS_Length"	"SWISS_.Hits"	"SWISS_e.Value"	"SWISS_sim.mean"	"SWISS_.GO"	"SWISS_GO.IDs"	"SWISS_GO.Names"	"SWISS_Enzyme.Codes"	"SWISS_Enzyme.Names"	"TREMBL_Description"	"TREMBL_Length"	"TREMBL_.Hits"	"TREMBL_e.Value"	"TREMBL_sim.mean"	"TREMBL_.GO"	"TREMBL_GO.IDs"	"TREMBL_GO.Names"	"TREMBL_Enzyme.Codes"	"TREMBL_Enzyme.Names"	"INTERPRO_Length"	"InterPro.IDs"	"InterPro.GO.IDs"	"InterPro.GO.Names"	"BLAST_Description"	"BLAST_Length"	"BLAST_.Hits"	"BLAST_e.Value"	"BLAST_sim.mean"	"BLAST_.GO"	"BLAST_GO.IDs"	"BLAST_GO.Names"	"BLAST_Enzyme.Codes"	"BLAST_Enzyme.Names"
"Pver_gene_g6242"	5.6169161018887e-05	0.000492839090230234	"CAD96_DROMETyrosine kinase receptor Cad96Ca OS=Drosophila melanogaster OX=7227 GN=Cad96Ca PE=2 SV=2"	1273	5	1.07e-61	61.42	46	"P:GO:0001657; P:GO:0001755; P:GO:0001838; P:GO:0006919; P:GO:0007030; P:GO:0007158; P:GO:0007411; P:GO:0007497; P:GO:0010628; P:GO:0010976; P:GO:0014042; P:GO:0014068; P:GO:0030335; P:GO:0033141; P:GO:0033619; P:GO:0033630; P:GO:0035799; P:GO:0035860; P:GO:0043410; P:GO:0045792; P:GO:0045793; P:GO:0045893; P:GO:0048265; P:GO:0048484; P:GO:0050770; P:GO:0051897; P:GO:0060041; P:GO:0060384; P:GO:0061146; P:GO:0071300; P:GO:0072300; P:GO:0090303; P:GO:2001241; F:GO:0004714; F:GO:0005509; F:GO:0005515; C:GO:0005769; C:GO:0005887; C:GO:0010008; C:GO:0030424; C:GO:0030425; C:GO:0043025; C:GO:0043235; C:GO:0045121; C:GO:0045177; C:GO:0098797"	"P:ureteric bud development; P:neural crest cell migration; P:embryonic epithelial tube formation; P:activation of cysteine-type endopeptidase activity involved in apoptotic process; P:Golgi organization; P:neuron cell-cell adhesion; P:axon guidance; P:posterior midgut development; P:positive regulation of gene expression; P:positive regulation of neuron projection development; P:positive regulation of neuron maturation; P:positive regulation of phosphatidylinositol 3-kinase signaling; P:positive regulation of cell migration; P:positive regulation of peptidyl-serine phosphorylation of STAT protein; P:membrane protein proteolysis; P:positive regulation of cell adhesion mediated by integrin; P:ureter maturation; P:glial cell-derived neurotrophic factor receptor signaling pathway; P:positive regulation of MAPK cascade; P:negative regulation of cell size; P:positive regulation of cell size; P:positive regulation of transcription, DNA-templated; P:response to pain; P:enteric nervous system development; P:regulation of axonogenesis; P:positive regulation of protein kinase B signaling; P:retina development in camera-type eye; P:innervation; P:Peyer's patch morphogenesis; P:cellular response to retinoic acid; P:positive regulation of metanephric glomerulus development; P:positive regulation of wound healing; P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand; F:transmembrane receptor protein tyrosine kinase activity; F:calcium ion binding; F:protein binding; C:early endosome; C:integral component of plasma membrane; C:endosome membrane; C:axon; C:dendrite; C:neuronal cell body; C:receptor complex; C:membrane raft; C:apical part of cell; C:plasma membrane protein complex"	"EC:2.7.10.1"	"Receptor protein-tyrosine kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1272	"Coil (COILS); IPR001245 (PRINTS); IPR020635 (SMART); IPR003599 (SMART); IPR003598 (SMART); G3DSA:3.30.200.20 (GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013098 (PFAM); IPR013783 (G3DSA:2.60.40.GENE3D); G3DSA:1.10.510.10 (GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR001245 (PFAM); PIRSR000620-1 (PIRSR); PIRSR000620-2 (PIRSR); PIRSR037921-2 (PIRSR); PIRSR000556-1 (PIRSR); PIRSR037921-1 (PIRSR); PTHR24416 (PANTHER); IPR008266 (PROSITE_PATTERNS); IPR017441 (PROSITE_PATTERNS); IPR000719 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); cd00192 (CDD); IPR003961 (CDD); cd00096 (CDD); IPR036116 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR011009 (SUPERFAMILY)"	"P:GO:0006468; F:GO:0004672; F:GO:0004713; F:GO:0005515; F:GO:0005524"	"P:protein phosphorylation; F:protein kinase activity; F:protein tyrosine kinase activity; F:protein binding; F:ATP binding"	"XP_022801145.1"	1273	1	0	67.88	NA	NA	NA	NA	NA
"Pver_gene_g3590"	5.65440732994441e-05	0.000493852823679548	"FA5_PIGCoagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1"	3462	5	3.89e-31	43.25	10	"P:GO:0007275; P:GO:0010468; P:GO:0051568; F:GO:0005488; F:GO:0016740; C:GO:0005634; C:GO:0005737; C:GO:0012505; C:GO:0031982; C:GO:0070013"	"P:multicellular organism development; P:regulation of gene expression; P:histone H3-K4 methylation; F:binding; F:transferase activity; C:nucleus; C:cytoplasm; C:endomembrane system; C:vesicle; C:intracellular organelle lumen"	"EC:2"	"Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3461	"IPR002350 (SMART); G3DSA:1.10.238.10 (GENE3D); IPR019577 (PFAM); G3DSA:3.30.60.30 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR35683:SF6 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683 (PANTHER); PTHR35683 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683:SF6 (PANTHER); PTHR35683 (PANTHER); PTHR35683 (PANTHER); PTHR35683 (PANTHER); PTHR35683 (PANTHER); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR002048 (PROSITE_PROFILES); IPR011992 (SUPERFAMILY); IPR036058 (SUPERFAMILY)"	"F:GO:0005509; F:GO:0005515"	"F:calcium ion binding; F:protein binding"	"RMX40280.1"	3462	1	3.2e-143	100	2	"F:GO:0005509; C:GO:0005576"	"F:calcium ion binding; C:extracellular region"	NA	NA
"Pver_gene_g20354"	6.12336930317774e-05	0.000532369641700932	"POGK_HUMANPogo transposable element with KRAB domain OS=Homo sapiens OX=9606 GN=POGK PE=1 SV=2"	369	2	1.99e-11	46.3	1	"F:GO:0005488"	"F:binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	368	"IPR004875 (PFAM)"	"F:GO:0003676"	"F:nucleic acid binding"	"XP_029198623.1"	369	1	1.2e-107	70.25	NA	NA	NA	NA	NA
"Pver_gene_g22112"	6.19492641148533e-05	0.00053614272215764	"TF211_SCHPOTransposon Tf2-11 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-11 PE=3 SV=1"	293	5	1.56e-27	45.49	3	"P:GO:0090304; F:GO:0005488; F:GO:0016787"	"P:nucleic acid metabolic process; F:binding; F:hydrolase activity"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	293	"G3DSA:1.10.340.70 (GENE3D); IPR041588 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); IPR001584 (PFAM); PTHR34072 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_020602586.1"	293	1	4.7e-128	77.13	NA	NA	NA	NA	NA
"Pver_gene_g7365"	6.24992912745041e-05	0.000538455432518804	"CDA7_BOMMOChitin deacetylase 7 OS=Bombyx mori OX=7091 GN=CDA7 PE=1 SV=1"	224	3	1.22e-56	61.85	5	"P:GO:0000272; F:GO:0004099; F:GO:0005515; F:GO:0008270; C:GO:0005615"	"P:polysaccharide catabolic process; F:chitin deacetylase activity; F:protein binding; F:zinc ion binding; C:extracellular space"	"EC:3.5.1.41"	"Chitin deacetylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	223	"IPR002509 (PFAM); G3DSA:3.20.20.370 (GENE3D); PTHR45985 (PANTHER); IPR011330 (SUPERFAMILY)"	"P:GO:0005975; F:GO:0003824; F:GO:0016810"	"P:carbohydrate metabolic process; F:catalytic activity; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	"XP_022787629.1"	224	1	1e-103	82.88	NA	NA	NA	NA	NA
"Pver_gene_g18653"	6.52718828007333e-05	0.000559809301137821	"YI31B_YEASTTransposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2"	1635	5	6.04e-60	52.18	6	"P:GO:0006259; F:GO:0004518; F:GO:0016740; F:GO:0097159; F:GO:0140640; F:GO:1901363"	"P:DNA metabolic process; F:nuclease activity; F:transferase activity; F:organic cyclic compound binding; F:catalytic activity, acting on a nucleic acid; F:heterocyclic compound binding"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1634	"G3DSA:1.10.340.70 (GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR041577 (PFAM); G3DSA:3.10.20.370 (GENE3D); IPR000477 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); G3DSA:3.10.10.10 (GENE3D); IPR021109 (G3DSA:2.40.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR001584 (PFAM); IPR041588 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR33153 (PANTHER); PTHR33153:SF3 (PANTHER); IPR001878 (PROSITE_PROFILES); IPR001584 (PROSITE_PROFILES); IPR001995 (PROSITE_PROFILES); cd09274 (CDD); cd00303 (CDD); cd01647 (CDD); IPR021109 (SUPERFAMILY); IPR043502 (SUPERFAMILY); IPR012337 (SUPERFAMILY); IPR036875 (SUPERFAMILY)"	"P:GO:0006508; P:GO:0015074; F:GO:0003676; F:GO:0004190; F:GO:0008270"	"P:proteolysis; P:DNA integration; F:nucleic acid binding; F:aspartic-type endopeptidase activity; F:zinc ion binding"	"PFX17945.1"	1635	1	0	56.38	12	"P:GO:0006468; P:GO:0015074; P:GO:0018108; F:GO:0000166; F:GO:0003676; F:GO:0004672; F:GO:0004713; F:GO:0004714; F:GO:0005524; F:GO:0046872; C:GO:0016020; C:GO:0016021"	"P:protein phosphorylation; P:DNA integration; P:peptidyl-tyrosine phosphorylation; F:nucleotide binding; F:nucleic acid binding; F:protein kinase activity; F:protein tyrosine kinase activity; F:transmembrane receptor protein tyrosine kinase activity; F:ATP binding; F:metal ion binding; C:membrane; C:integral component of membrane"	NA	NA
"Pver_gene_g17668"	6.73074756957187e-05	0.000574679074998423	"POL_AVIREGag-Pol polyprotein (Fragment) OS=Avian reticuloendotheliosis virus OX=11636 GN=pol PE=1 SV=2"	2017	5	1.68e-16	45.94	6	"P:GO:0006259; P:GO:0016032; F:GO:0005488; F:GO:0016740; F:GO:0016787; C:GO:0033643"	"P:DNA metabolic process; P:viral process; F:binding; F:transferase activity; F:hydrolase activity; C:host cell part"	"EC:2; EC:3"	"Transferases; Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016	"IPR000477 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR036397 (G3DSA:3.30.420.GENE3D); IPR040676 (PFAM); IPR011604 (G3DSA:3.90.320.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER); IPR000477 (PROSITE_PROFILES); IPR001584 (PROSITE_PROFILES); IPR001584 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY); IPR012337 (SUPERFAMILY); IPR012337 (SUPERFAMILY); IPR011335 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"PFX20138.1"	2017	1	6.6e-149	98.16	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g14962"	6.9134286544951e-05	0.000587641435632083	NA	267	NA	NA	NA	NA	NA	NA	NA	NA	"A0A7D9I030_PARCTDUF5641 domain-containing protein OS=Paramuricea clavata OX=317549 GN=PACLA_6A029321 PE=4 SV=1"	267	5	4.61e-33	54.25	2	"P:GO:0006278; F:GO:0003964"	"P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity"	NA	NA	266	"Coil (COILS); Coil (COILS)"	NA	NA	"KXJ28693.1"	267	1	3.6e-26	38.37	NA	NA	NA	NA	NA
"Pver_gene_g17610"	7.06458944740594e-05	0.000597821258127151	NA	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	160	NA	NA	NA	NA	NA	NA	NA	NA	160	"Coil (COILS); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_015758234.1"	160	1	4e-25	51.37	NA	NA	NA	NA	NA
"Pver_gene_g19852"	7.63721300652171e-05	0.000643418299310502	NA	647	NA	NA	NA	NA	NA	NA	NA	NA	"A0A3M6V4Y8_POCDAC2H2-type domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007578 PE=4 SV=1"	647	3	0	76.17	NA	NA	NA	NA	NA	646	"Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"RMX61016.1"	647	1	1.4e-281	94.94	NA	NA	NA	NA	NA
"Pver_gene_g20850"	7.78892682939256e-05	0.000653309104985173	NA	116	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R4K3_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24426 PE=4 SV=1"	116	5	2.51e-20	60.55	NA	NA	NA	NA	NA	115	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_015758234.1"	116	1	6.7e-30	63.25	NA	NA	NA	NA	NA
"Pver_gene_g22044"	8.65790976927358e-05	0.000723011412311267	NA	198	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SCY2_STYPIGIY-YIG domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene8879 PE=4 SV=1"	198	5	7.53e-140	94.45	NA	NA	NA	NA	NA	198	NA	NA	NA	"XP_022783280.1"	198	1	3.3e-109	99.49	NA	NA	NA	NA	NA
"Pver_gene_g23059"	8.73907693117521e-05	0.000726602728251423	"ATF6B_MOUSECyclic AMP-dependent transcription factor ATF-6 beta OS=Mus musculus OX=10090 GN=Atf6b PE=1 SV=1"	566	5	4.89e-48	55.5	12	"P:GO:0032501; P:GO:1903892; P:GO:1990440; F:GO:0000978; F:GO:0001228; F:GO:0005515; C:GO:0005694; C:GO:0005794; C:GO:0030176; C:GO:0031981; C:GO:0032993; C:GO:0090575"	"P:multicellular organismal process; P:negative regulation of ATF6-mediated unfolded protein response; P:positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress; F:RNA polymerase II cis-regulatory region sequence-specific DNA binding; F:DNA-binding transcription activator activity, RNA polymerase II-specific; F:protein binding; C:chromosome; C:Golgi apparatus; C:integral component of endoplasmic reticulum membrane; C:nuclear lumen; C:protein-DNA complex; C:RNA polymerase II transcription regulator complex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	565	"Coil (COILS); IPR004827 (SMART); IPR004827 (PFAM); G3DSA:1.20.5.170 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46164 (PANTHER); IPR004827 (PROSITE_PROFILES); cd14700 (CDD); SSF57959 (SUPERFAMILY)"	"P:GO:0006355; F:GO:0003700"	"P:regulation of transcription, DNA-templated; F:DNA-binding transcription factor activity"	"RMX39219.1"	566	1	1e-256	95.17	2	"P:GO:0006355; F:GO:0003700"	"P:regulation of transcription, DNA-templated; F:DNA-binding transcription factor activity"	NA	NA
"Pver_gene_g22689"	8.80175917345345e-05	0.000728632585489364	NA	174	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6S7LS41_PARCTUncharacterized protein (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A014506 PE=4 SV=1"	174	5	1.1e-22	53.8	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA	174	"Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_028418889.1"	174	1	1.1e-12	33.06	NA	NA	NA	NA	NA
"Pver_gene_g18400"	8.94606730845608e-05	0.000737372820575774	NA	861	NA	NA	NA	NA	NA	NA	NA	NA	"A0A7D9J0S2_PARCTRetrovirus-related Pol poly from transposon 412 OS=Paramuricea clavata OX=317549 GN=PACLA_6A062744 PE=4 SV=1"	861	5	2.57e-154	72.36	NA	NA	NA	NA	NA	860	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR33845 (PANTHER); IPR013087 (PROSITE_PROFILES)"	NA	NA	"XP_028516907.1"	861	1	1.7e-162	39.64	NA	NA	NA	NA	NA
"Pver_gene_g19411"	9.21511212634038e-05	0.000756274719334142	NA	212	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6P7FFP7_DIAVIRegulatory protein zeste OS=Diabrotica virgifera virgifera OX=50390 GN=LOC114327588 PE=4 SV=1"	212	5	3.66e-22	63.92	1	"F:GO:0003677"	"F:DNA binding"	NA	NA	211	"Coil (COILS); IPR028002 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"TRY80743.1"	212	1	1.6e-16	43.24	NA	NA	NA	NA	NA
"Pver_gene_g23298"	9.44896953956717e-05	0.000772138970100253	"FCN1_MOUSEFicolin-1 OS=Mus musculus OX=10090 GN=Fcn1 PE=1 SV=1"	405	5	3.72e-38	67.02	14	"P:GO:0001867; P:GO:0002752; P:GO:0007186; P:GO:0032757; F:GO:0001664; F:GO:0003823; F:GO:0033691; F:GO:0038187; F:GO:0043394; F:GO:0048306; F:GO:2001065; C:GO:0005615; C:GO:0031232; C:GO:0062023"	"P:complement activation, lectin pathway; P:cell surface pattern recognition receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:positive regulation of interleukin-8 production; F:G protein-coupled receptor binding; F:antigen binding; F:sialic acid binding; F:pattern recognition receptor activity; F:proteoglycan binding; F:calcium-dependent protein binding; F:mannan binding; C:extracellular space; C:extrinsic component of external side of plasma membrane; C:collagen-containing extracellular matrix"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	404	"Coil (COILS); Coil (COILS); IPR002181 (SMART); IPR014716 (G3DSA:3.90.215.GENE3D); G3DSA:3.30.70.1820 (GENE3D); IPR002181 (PFAM); PTHR19143:SF378 (PANTHER); PTHR19143 (PANTHER); IPR002181 (PROSITE_PROFILES); IPR002181 (CDD); IPR036056 (SUPERFAMILY)"	NA	NA	"XP_027039591.1"	405	1	5.1e-109	95.52	NA	NA	NA	NA	NA
"Pver_gene_g17138"	0.000108538794126035	0.000883153265025516	"RTBS_DROMEProbable RNA-directed DNA polymerase from transposon BS OS=Drosophila melanogaster OX=7227 GN=RTase PE=2 SV=1"	1040	5	1.12e-18	43	1	"F:GO:0016740"	"F:transferase activity"	"EC:2"	"Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1039	"IPR000477 (PFAM); IPR036188 (G3DSA:3.50.50.GENE3D); IPR038732 (PFAM); PTHR33332:SF26 (PANTHER); PTHR33332 (PANTHER); IPR000477 (PROSITE_PROFILES); IPR043502 (SUPERFAMILY); IPR036188 (SUPERFAMILY)"	NA	NA	"XP_027056179.1"	1040	1	0	98.92	NA	NA	NA	NA	NA
"Pver_gene_g26817"	0.000119569911526084	0.000968770687428357	NA	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	313	"IPR035901 (G3DSA:3.40.1440.GENE3D); PTHR21301:SF4 (PANTHER); PTHR21301 (PANTHER); IPR000305 (PROSITE_PROFILES); cd10442 (CDD)"	NA	NA	"PFX32498.1"	314	1	4.6e-158	88.5	3	"P:GO:0035725; F:GO:0005272; C:GO:0016021"	"P:sodium ion transmembrane transport; F:sodium channel activity; C:integral component of membrane"	"EC:7"	"Translocases"
"Pver_gene_g16094"	0.000136953123157857	0.00110490994276508	NA	1529	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R3J1_STYPIIntegrase catalytic domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24454 PE=4 SV=1"	1529	5	0	71.91	1	"F:GO:0005488"	"F:binding"	NA	NA	1528	"Coil (COILS); IPR036397 (G3DSA:3.30.420.GENE3D); IPR040676 (PFAM); IPR041588 (PFAM); IPR008042 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955 (PANTHER); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955:SF60 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY); IPR043502 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_031554426.1"	1529	1	0	55.28	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA
"Pver_gene_g11157"	0.000141308203878343	0.00113523552820407	NA	385	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6S7ICP3_PARCTPREDICTED: uncharacterized protein LOC107346750 (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A025435 PE=4 SV=1"	385	5	4.79e-103	71.29	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	384	"PTHR46791:SF4 (PANTHER); PTHR46791 (PANTHER); PTHR46791 (PANTHER); PTHR46791:SF4 (PANTHER)"	NA	NA	"XP_028418002.1"	385	1	3.4e-102	48.42	NA	NA	NA	NA	NA
"Pver_gene_g22412"	0.000149302597696487	0.00119194497694264	"POL5_DROMERetrovirus-related Pol polyprotein from transposon opus OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	220	5	6.62e-22	53.87	2	"P:GO:0090304; F:GO:0016787"	"P:nucleic acid metabolic process; F:hydrolase activity"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220	"G3DSA:3.10.20.370 (GENE3D); IPR041373 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR24559:SF360 (PANTHER); PTHR24559 (PANTHER); cd09274 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"PFX31656.1"	220	1	2e-59	55.25	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g22490"	0.000149619143639334	0.00119194497694264	NA	205	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4RFA4_STYPIZinc finger protein 862 OS=Stylophora pistillata OX=50429 GN=ZNF862 PE=4 SV=1"	205	5	2.04e-38	51.57	2	"C:GO:0016020; C:GO:0016021"	"C:membrane; C:integral component of membrane"	NA	NA	205	NA	NA	NA	"XP_015750160.1"	205	1	2.6e-45	46.23	NA	NA	NA	NA	NA
"Pver_gene_g22552"	0.000150848558368015	0.00119673189638625	NA	184	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4S6Q4_STYPIRetrovirus-related Pol polyprotein from transposon 17.6 OS=Stylophora pistillata OX=50429 GN=pol PE=4 SV=1"	184	5	2.81e-107	85.64	5	"P:GO:0015074; F:GO:0003676; F:GO:0005524; F:GO:0008716; F:GO:0046872"	"P:DNA integration; F:nucleic acid binding; F:ATP binding; F:D-alanine-D-alanine ligase activity; F:metal ion binding"	"EC:6.3.2.4"	"D-alanine--D-alanine ligase"	183	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"PFX24759.1"	184	1	2.1e-78	93.49	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g20517"	0.000172716031756441	0.0013645283172791	NA	422	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SCJ7_STYPISWIM-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene8564 PE=4 SV=1"	422	5	0	62.25	6	"P:GO:0090305; F:GO:0003677; F:GO:0004527; F:GO:0008270; C:GO:0030430; C:GO:0042025"	"P:nucleic acid phosphodiester bond hydrolysis; F:DNA binding; F:exonuclease activity; F:zinc ion binding; C:host cell cytoplasm; C:host cell nucleus"	NA	NA	421	"IPR011604 (G3DSA:3.90.320.GENE3D); PTHR47526 (PANTHER)"	NA	NA	"RMX47086.1"	422	1	7e-226	99.48	NA	NA	NA	NA	NA
